PCA1,PCA2,Community,t-SNE1,t-SNE2,Simplified Community,Username,engagement_score,retweet_count,Favorite Count,Followers Count
-13650.543427229037,-0.05495625748777293,408,-44.654778,6.6112385,Other,cristian floyd,0.007692307692307693,0,1,129
-13679.543427228895,-0.06264909901123579,43,-43.9747,-10.705234,Other,jewelz,0.0,0,0,100
-13736.543427229732,-0.01719560281102983,409,-57.22705,-26.555103,Other,sir maxalot,0.045454545454545456,0,2,43
-13770.543427230736,0.037349225863415186,35,-46.888176,35.183254,Other,parkermorriss,0.1,0,1,9
-1997.5434272289149,-0.061500508763211434,0,72.0891,4.4375753,0,georgia iris szawaryn,0.0009335483323432063,1,10,11782
-13163.543427228895,-0.06263960049826786,43,16.824406,-30.005146,Other,daron scott,0.0,0,0,616
-12774.543427228895,-0.06263243979760016,2,30.906096,23.945902,2,t'challa: the black panther facts,0.0,0,0,1005
-13618.543427228895,-0.06264797612501284,158,-27.582127,-3.7565107,Other,akranf,0.0,0,0,161
-13418.543427229099,-0.051594570773933146,0,4.8060713,0.9428712,0,biorhythm music,0.011049723756906077,1,3,361
-13418.543427228946,-0.059881863591612704,0,4.806068,0.9428897,0,biorhythm music,0.0027624309392265192,0,1,361
-13418.543427229048,-0.054357001713159665,0,4.80607,0.9428773,0,biorhythm music,0.008287292817679558,0,3,361
-12409.543427228895,-0.0626257208882333,36,29.723303,-28.568117,Other,captain pike-a-chu🖖 ᐰ #eatyourenemies 🍽️,0.0,0,0,1370
-13580.543427229262,-0.042647276622119853,0,-11.070289,-6.61793,0,lilmissfirecrackerreloaded,0.02,0,4,199
-13563.543427228895,-0.0626469636866151,252,-12.596962,4.021019,Other,phyllia,0.0,0,0,216
-13632.543427229019,-0.05589147707984824,0,-32.354164,6.151373,0,who-bug,0.006756756756756757,0,1,147
-13591.543427229577,-0.025610442072762377,0,-14.1418085,-12.140889,0,darrkneo,0.037037037037037035,1,6,188
-13549.543427228975,-0.05831770164601861,900,-15.351957,10.824494,Other,ken hagen,0.004329004329004329,0,1,230
-13191.54342722899,-0.057546737313642314,901,15.929218,-35.256157,Other,feed your wolves,0.0050933786078098476,0,3,588
-11080.543427228902,-0.06223088632457923,902,46.983845,0.5013594,Other,placeholder,0.00037037037037037035,0,1,2699
-13596.543427229095,-0.05177800593226244,0,-16.87012,-13.418607,0,sharky,0.010869565217391304,0,2,183
-13617.543427228895,-0.06264795771704197,903,-27.245874,-4.388724,Other,mack the 🙏🏼🐐🤓🥷🏼,0.0,0,0,162
-13653.543427228895,-0.06264862040399323,6,-45.671486,4.6552167,6,jody brown,0.0,0,0,126
-13670.543427228895,-0.06264893333949799,5,-46.609726,-5.429543,5,イルジュウダッゾ,0.0,0,0,109
-13705.543427228895,-0.06264957761847836,4,-33.047844,-30.07938,4,tim tong,0.0,0,0,74
-13389.543427228942,-0.060086215942650796,63,5.1060324,-9.031334,Other,uptown x,0.0025575447570332483,0,1,390
6138.456572771098,-0.06213367987419173,904,74.10583,-3.4740396,Other,afro punks kickstarter launches 09/02/24!,0.00015060997038003916,0,3,19918
-12983.543427228895,-0.0626362870635116,258,14.23773,38.542492,Other,dj thompson,0.0,0,0,796
-13779.543427320934,4.937349060191677,6,-39.333725,48.131584,6,dan graham,5.0,0,5,0
-13613.543427228895,-0.0626478840851585,259,-25.80595,-7.4408884,Other,tay,0.0,0,0,166
-13592.54342722919,-0.046690050709259634,6,-14.630523,-12.544269,6,residentoftheskies,0.015957446808510637,0,3,187
-13754.543427229602,-0.024188941147512445,24,-65.72391,5.9454484,Other,blithering,0.038461538461538464,0,1,25
-13456.543427228895,-0.06264499403373221,253,-0.5842112,18.804497,Other,marco effe,0.0,0,0,323
-13652.543427228895,-0.06264860199602236,6,-45.377144,5.336331,6,joseph biegel,0.0,0,0,127
-13566.54342722898,-0.05797412171426602,6,-11.821609,2.366637,6,anansi,0.004672897196261682,0,1,213
-13702.543427229131,-0.049829009574052945,6,-33.88877,-26.531006,6,rory ☻,0.01282051282051282,0,1,77
-12752.543427228895,-0.06263203482224107,64,29.806305,18.96409,Other,kylem,0.0,0,0,1027
-13553.543427228895,-0.06264677960690641,905,-14.564697,8.996573,Other,peebs,0.0,0,0,226
-13600.543427228895,-0.06264764478153721,8,-19.308865,-13.164339,8,dave_n_crumpets,0.0,0,0,179
-13277.543427228895,-0.06264169900694681,906,0.12585069,-36.076855,Other,steven palmer peterson,0.0,0,0,502
-13238.543427229268,-0.04234577814405345,410,8.700198,-42.104332,Other,the afterthought,0.02029520295202952,2,9,541
-12327.543427228895,-0.06262421143462213,907,33.02998,-32.81261,Other,black panther wakanda,0.0,0,0,1452
-13606.543427229319,-0.039659249482235995,42,-22.546274,-11.455838,Other,jaymanblack1st,0.022988505747126436,0,4,173
-13703.543427228895,-0.06264954080253662,65,-33.255222,-27.577028,Other,kobe maguire,0.0,0,0,76
-13600.543427228997,-0.05709208922598166,42,-19.414597,-13.520171,Other,rebel4life,0.005555555555555556,0,1,179
-13481.543427229388,-0.03588960139019455,5,-4.53105,30.624748,5,t,0.026755852842809364,0,8,298
-13740.543427228895,-0.06265022189745875,42,-59.63851,-23.114218,Other,huck,0.0,0,0,39
-13695.543427228895,-0.06264939353876968,10,-37.04086,-20.735035,Other,james roe,0.0,0,0,84
-13570.54342722907,-0.05312328301860165,8,-11.27738,-0.0020431497,8,banana prices δ,0.009523809523809525,0,2,209
-12725.543427228895,-0.06263153780702763,908,29.093105,15.633225,Other,nemo⁷ ʳᵖʷᵖ🔍⍤⃝🔎,0.0,0,0,1054
-13653.543427232518,0.1342017732967941,8,-45.688534,4.642325,8,owonator 9000,0.1968503937007874,0,25,126
-13531.54342722897,-0.058630310374519205,909,-19.36559,22.719982,Other,shivonne,0.004016064257028112,0,1,248
-11856.543427228915,-0.061576040240842206,159,47.929207,-22.397175,Other,graham,0.0010395010395010396,0,2,1923
-13638.543427228895,-0.06264834428443021,910,-36.187286,8.949077,Other,lamont,0.0,0,0,141
-13249.543427228895,-0.06264118358376251,2,4.756494,-41.594162,2,authority,0.0,0,0,530
-13599.543427228895,-0.06264762637356634,5,-18.76659,-13.364307,5,berto,0.0,0,0,180
-13650.543427228895,-0.06264856518008062,10,-44.654995,6.6114535,Other,mark,0.0,0,0,129
-13363.543427228939,-0.06024520055766929,911,3.443365,-15.302646,Other,miks,0.002398081534772182,0,1,416
-13224.543427229391,-0.03566230611830377,912,11.985043,-41.261265,Other,el•sïe•mōn,0.02697841726618705,0,15,555
-13244.543427228895,-0.06264109154390818,411,6.475546,-41.775356,Other,tax strategist + biz lawyer,0.0,0,0,535
-13710.543427228895,-0.06264966965833271,43,-33.987488,-36.134125,Other,young goat,0.0,0,0,69
-13773.543427231525,0.08020631349664543,254,-44.439312,38.868706,Other,pat wilson,0.14285714285714285,0,1,6
-13575.543427228895,-0.06264718458226551,255,-11.038671,-3.394366,Other,vegito synsei,0.0,0,0,204
-13298.543427228895,-0.06264208557433505,0,-1.0493811,-32.032852,0,mask face,0.0,0,0,481
-13013.543427228968,-0.0587254964082439,0,12.202386,34.9971,0,tazflop,0.003911342894393742,0,3,766
-13716.543427228895,-0.06264978010615792,412,-40.517124,-39.47246,Other,gluten free rye 🍞 🦋,0.0,0,0,63
-13654.543427229188,-0.04677562293894823,43,-46.03907,3.9782746,Other,x - emphatic 🍁,0.015873015873015872,1,1,125
-13700.543427229355,-0.037649485578624034,97,-34.649128,-24.472918,Other,dontshowthistomyemployer,0.025,0,2,79
-13689.543427228895,-0.06264928309094447,0,-39.567207,-17.115406,0,ian stannett,0.0,0,0,90
-13444.543427228895,-0.0626447731380818,1,0.94370294,14.46078,1,bigshannon79,0.0,0,0,335
-13709.543427229155,-0.04856514420810832,0,-33.678593,-35.076954,0,ᴾʳᵒᵒᶠmikayla⁷ 🧑‍🚀 💙🥺,0.014084507042253521,0,1,70
-13573.543427228895,-0.06264714776632378,0,-11.128039,-1.9931146,0,notamrirl,0.0,0,0,206
-13468.543427228895,-0.06264521492938263,0,-2.495517,24.769085,0,courttt,0.0,0,0,311
-13259.543427228895,-0.0626413676634712,1,2.3520653,-39.302097,1,currysuh,0.0,0,0,520
-13463.543427228895,-0.06264512288952828,43,-1.8904116,22.20565,Other,adam d.,0.0,0,0,316
-10001.5434272289,-0.062316774224470246,913,49.55055,16.026476,Other,aj,0.0002646202699126753,0,1,3778
-11762.543427228913,-0.06162273065357917,413,48.382423,-19.151659,Other,madison ☾ .*･｡ﾟ,0.0009910802775024777,1,1,2017
-13611.543427228895,-0.06264784726921677,256,-24.88987,-8.830383,Other,thebaseballgamer,0.0,0,0,168
-13447.543427228895,-0.06264482836199439,914,0.6054081,15.420173,Other,卄ㄖㄖㄥ丨,0.0,0,0,332
-12039.54342722897,-0.05859823216761636,915,44.694225,-30.348133,Other,tha #reparations negro🇺🇸,0.00402067777139575,0,7,1740
-12779.543427230568,0.028276559071636398,43,30.443346,25.957476,Other,🖖🏾,0.09090909090909091,2,89,1000
-9578.54342722891,-0.061859662182581966,916,52.34005,19.54166,Other,steve *it's tay-tro* tetreault,0.0007139457401237506,0,3,4201
-12060.543427230628,0.03156675000522753,0,44.164417,-30.843454,0,⛓🔻 𝕊𝕝𝕖𝕖𝕡𝕪𝕙𝕖𝕒𝕕 ه*:･゚ 𓃬 ⛓,0.0941860465116279,1,161,1719
-13754.543427247303,0.937349520390949,1,-66.24746,6.092265,1,awooga,1.0,0,26,25
-13633.543427228895,-0.06264825224457586,0,-32.919247,6.7259645,0,st lennonberry paris🇳🇬🇷🇺🇨🇳🇰🇵🇺🇸🏁,0.0,0,0,146
-12770.543427228895,-0.06263236616571669,917,30.38631,22.932707,Other,falana adeniyi obafemi,0.0,0,0,1009
-13730.543427229262,-0.04265003781775007,4,-52.45017,-31.88875,4,adam,0.02,0,1,49
-13600.543427230428,0.020685688551796103,0,-19.414646,-13.539346,0,blood of a slave. heart of a lion,0.08333333333333333,2,13,179
-13600.543427229202,-0.04598097811487055,0,-19.41308,-13.520118,0,blood of a slave. heart of a lion,0.016666666666666666,1,2,179
-13479.543427228895,-0.06264541741706217,0,-4.2034245,29.823835,0,ethanwayne,0.0,0,0,300
-10695.543427228902,-0.06227002051757543,5,47.319508,7.2958946,5,citycinderella🏝🏳️‍🌈,0.00032414910858995135,0,1,3084
-12813.543427228915,-0.06159903154507208,5,29.330664,32.81967,5,dave otuwa,0.001034126163391934,0,1,966
-11640.543427228904,-0.06214427543900957,918,48.31215,-15.237636,Other,lucifer,0.00046728971962616824,0,1,2139
-10695.543427228902,-0.06227002051757543,5,47.319508,7.2958946,5,citycinderella🏝🏳️‍🌈,0.00032414910858995135,0,1,3084
-13759.543427229772,-0.015031524029857642,0,-55.9673,22.056759,0,xxrazorxx,0.047619047619047616,0,1,20
-13565.543427230094,0.0024692785672105894,0,-12.193075,2.906192,0,johnthe_kidd,0.06511627906976744,0,14,214
-13489.543427229084,-0.052336323146255394,0,-6.16698,33.55427,0,brandon_souza,0.010309278350515464,0,3,290
-10693.543427228895,-0.06259413281022365,5,46.806942,7.38106,5,citycinderella🏝🏳️‍🌈,0.0,0,0,3086
-12535.543427228895,-0.06262804029256269,0,25.91857,0.25725344,0,jadenthekid🇬🇭🐺✝️,0.0,0,0,1244
-13229.54342722903,-0.05538128729367364,5,11.008147,-41.67546,5,tim dumas the art king 🙌💪🏿💯,0.007259528130671506,0,4,550
-13450.543427229006,-0.056584277525300944,0,0.2705457,16.359129,0,chad ehret,0.006060606060606061,0,2,329
-13656.543427246412,0.8889642275979005,0,-46.626717,2.7184286,0,azh 🎬,0.9516129032258065,1,117,123
-13314.543427229053,-0.05405868911474448,2,-1.1393037,-28.35636,2,pretty in pink,0.008583690987124463,0,4,465
-13599.543427262559,1.7660816553943892,5,-18.874825,-13.975583,5,berto,1.828729281767956,5,326,180
69588.45657277107,-0.060804437571861804,1,72.899864,-12.438342,1,👑mr.sybaritic 👑🤴 🇺🇸 🇯🇲,0.0003118665211289568,0,26,83368
-13270.543427228895,-0.06264157015115074,919,0.7646058,-37.27834,Other,mikey,0.0,0,0,509
-13632.543427229144,-0.049134720323091484,920,-32.354168,6.151378,Other,shawn brady,0.013513513513513514,0,2,147
-13771.54342723503,0.2706825407887776,4,-46.127808,36.27926,4,just dat boi e,0.3333333333333333,0,3,8
-13208.543427228895,-0.06264042885695692,921,14.502452,-38.55064,Other,blaqq themostwanted 🇵🇸🇨🇩🇸🇸,0.0,0,0,571
-12571.54342722891,-0.06180157312012602,64,26.20598,3.2550328,Other,angryshadowbros,0.0008271298593879239,0,1,1208
-13696.543427228895,-0.06264941194674055,8,-36.647385,-21.357216,8,anthony,0.0,0,0,83
-13650.543427229037,-0.05495625748777293,922,-44.654778,6.6112385,Other,jon stretz,0.007692307692307693,0,1,129
-13749.543427228895,-0.06265038756919657,0,-67.20953,0.0975876,0,uglybear,0.0,0,0,30
-10559.543427228908,-0.06197074096361133,76,47.355423,9.321798,Other,samuel davis ☦🇨🇴🇵🇦,0.0006209251785159888,0,2,3220
-13315.543427228975,-0.058341323241022605,923,-0.71975833,-28.206738,Other,lilah_marvel🔮💥♐️,0.004301075268817204,0,2,464
-13249.543427229171,-0.0475752702127644,2,4.756463,-41.59423,2,authority,0.015065913370998116,0,8,530
-12790.543427228988,-0.057582229274629006,0,30.289349,28.788927,0,marcus tinker,0.005050505050505051,0,5,989
-13721.543427229519,-0.028751567061266498,3,-45.363964,-38.25776,3,max007’s favorite holiday is 💀👻halloween🎃🕸,0.03389830508474576,0,2,58
-12979.543427228895,-0.06263621343162812,31,14.686822,38.853527,Other,rockydrago/unvaccinated/trumpwon2020/trump2024/fkh,0.0,0,0,800
-13728.543427228895,-0.06265000100180833,257,-51.13354,-33.751583,Other,jay :),0.0,0,0,51
-13722.543427228895,-0.06264989055398312,0,-46.25241,-37.922523,0,jonah hosein,0.0,0,0,57
-13710.543427229159,-0.04836395537261842,160,-33.992664,-36.130066,Other,sdub nation,0.014285714285714285,0,1,69
-13739.543427228895,-0.06265020348948788,6,-59.043926,-23.98823,6,"my capt america's black & my honda's blue, 🥷🏽!",0.0,0,0,40
-13464.543427228953,-0.05948058433547384,924,-1.7175794,22.882051,Other,💍the final sky: charlotte sky,0.0031645569620253164,0,1,315
-13574.543427228895,-0.06264716617429464,161,-11.076807,-2.723993,Other,can carlos be a contrarian?,0.0,0,0,205
-13519.543427229177,-0.04732048323781261,0,-18.897232,27.238926,0,jc super,0.01532567049808429,0,4,260
-13649.543427228895,-0.06264854677210975,925,-44.082813,7.1201715,Other,edu's plastic surgeon,0.0,0,0,130
-13122.543427228922,-0.06111908893255649,926,13.5514145,20.550245,Other,durrell,0.001519756838905775,0,1,657
-13122.543427228922,-0.06111908893255649,926,13.5514145,20.550245,Other,durrell,0.001519756838905775,0,1,657
-12597.543427228942,-0.06009325597390782,258,26.53488,5.1612926,Other,scooby,0.00253592561284869,1,2,1182
-6100.543427229019,-0.05586896000002646,0,67.66185,14.156201,0,dlp bons plans,0.006640625,1,50,7679
-13510.543427228895,-0.06264598806415908,927,-13.693178,36.540913,Other,alexander s,0.0,0,0,269
-13183.543427228895,-0.06263996865768522,6,16.30743,-33.51242,6,theo ndlovu,0.0,0,0,596
-13421.543427228895,-0.06264434975475183,928,4.5665545,2.2495582,Other,gilbert millers,0.0,0,0,358
-13421.543427228946,-0.059858834434417564,928,4.566555,2.2495563,Other,gilbert millers,0.002785515320334262,0,1,358
-13128.543427228951,-0.05957147155671079,6,13.648944,19.933483,6,qu⚡️,0.003067484662576687,0,2,651
-13710.543427229159,-0.04836395537261842,414,-33.992664,-36.130066,Other,kevin melgar,0.014285714285714285,0,1,69
-13365.543427228895,-0.0626433189083832,929,3.5719588,-14.870689,Other,the legacy of m,0.0,0,0,414
-13445.543427229335,-0.0387641945311273,414,0.8450275,14.753817,Other,juriel,0.023880597014925373,0,8,334
-12951.543427229139,-0.04936669921471644,0,17.968,40.64492,0,b.c. justice #savetchalla,0.013268998793727383,3,8,828
-12517.54342722891,-0.06183594331171573,930,25.800867,-0.9242096,Other,"bobby davis, jr.",0.000791765637371338,0,1,1262
-13431.543427228948,-0.059779204321566526,415,3.4606373,6.8769035,Other,chris lee,0.0028653295128939827,0,1,348
-13747.543427228895,-0.06265035075325483,6,-67.19372,-2.4132366,6,im percy jackson (real) 🔱🌊,0.0,0,0,32
-13017.543427229064,-0.05346260100791561,162,12.042836,34.472523,Other,kung fu cthulhu 💛❤️💙,0.009174311926605505,0,7,762
-13589.543427228895,-0.06264744229385767,35,-13.301575,-11.301658,Other,michael semon,0.0,0,0,190
-13739.543427228895,-0.06265020348948788,2,-59.043926,-23.98823,2,amari,0.0,0,0,40
-13589.543427228895,-0.06264744229385767,35,-13.301575,-11.301658,Other,michael semon,0.0,0,0,190
-13504.543427228895,-0.06264587761633388,35,-11.740495,36.74282,Other,curious stranger,0.0,0,0,275
-13645.543427230532,0.026240415748662593,5,-41.289223,8.702777,5,🌸 rin roselia ✬ rintastica 🌸 (she/they),0.08888888888888889,0,12,134
-13580.543427229079,-0.052647276622119855,35,-11.268021,-6.5811915,Other,liquid knightghost,0.01,0,2,199
-13179.5434272292,-0.04600095991764867,35,16.468372,-32.599815,Other,ny sports fan,0.016638935108153077,0,10,600
-13091.543427228922,-0.061186896314495975,931,12.826576,25.10074,Other,andria,0.001451378809869376,0,1,688
-13589.543427230437,0.021122191213995722,35,-13.301459,-11.301755,Other,michael semon,0.08376963350785341,0,16,190
-13772.543427323235,5.062349189047473,4,-44.1487,35.90416,4,colin all the time,5.125,0,41,7
-13060.54342722892,-0.06124881558837955,8,12.087769,29.02084,8,dardan,0.001388888888888889,0,1,719
-12353.543427228986,-0.05771929410633561,31,31.933565,-31.819239,Other,deleted_ scenes 🇺🇸 🎞️,0.004905395935529082,0,7,1426
-13615.54342722934,-0.038405496658676,187,-26.76726,-5.87157,Other,b,0.024242424242424242,0,4,164
-13267.543427228968,-0.0587428794496553,410,1.1294166,-37.850758,Other,007southpaw,0.003898635477582846,0,2,512
-13153.543427228953,-0.0594496237550823,932,16.797018,-29.019718,Other,ad,0.003189792663476874,0,2,626
-13750.543427229508,-0.029317072643834104,4,-67.10611,1.2410729,4,wasim rahman,0.03333333333333333,0,1,29
-13594.543427228895,-0.06264753433371201,3,-15.755932,-12.876038,3,dotnetdev,0.0,0,0,185
-13552.543427229864,-0.01001518225156714,110,-14.742484,9.3997345,Other,moth lobster,0.05263157894736842,0,12,227
-13692.543427229104,-0.051285701951220716,933,-38.39472,-18.91653,Other,johnny noodles,0.011363636363636364,0,1,87
-13613.543427229006,-0.05665986013306269,259,-25.805971,-7.440909,Other,tay,0.005988023952095809,0,1,166
-13613.543427229006,-0.05665986013306269,259,-25.805971,-7.440909,Other,tay,0.005988023952095809,0,1,166
-13184.543427228895,-0.06263998706565609,934,16.278463,-33.752705,Other,james chaney,0.0,0,0,595
-13598.543427228895,-0.06264760796559549,416,-18.19011,-13.532614,Other,jefferey j.barnes,0.0,0,0,181
-13687.543427229093,-0.05189655810295973,417,-40.475197,-15.898326,Other,thomas kenyon 🇪🇺,0.010752688172043012,0,1,92
-13576.543427228986,-0.057745242205922656,418,-11.023301,-4.1019,Other,🔞back in my marvel era boys 😔🔞,0.004901960784313725,0,1,203
-13641.543427229028,-0.05545415490402626,419,-38.41373,9.19185,Other,sesedishaboraga,0.007194244604316547,0,1,138
-9193.543427228904,-0.062130506029417464,0,55.884445,20.811306,0,afronerd,0.0004360148245040331,0,2,4586
-13400.543427228895,-0.0626439631873636,0,5.306743,-5.5773406,0,terrell thaddies,0.0,0,0,379
-13400.543427228895,-0.0626439631873636,0,5.3067427,-5.5773416,0,terrell thaddies,0.0,0,0,379
-13633.543427229146,-0.04904281006770512,0,-32.919262,6.72598,0,kimberly moten,0.013605442176870748,0,2,146
-13400.543427228895,-0.0626439631873636,0,5.306743,-5.5773416,0,terrell thaddies,0.0,0,0,379
-13406.543427228895,-0.0626440736351888,412,5.4526587,-3.4312618,Other,carlyle tyson,0.0,0,0,373
-13512.543427228895,-0.06264602488010082,420,-14.083022,36.30113,Other,sidenorna,0.0,0,0,267
-13508.543427228895,-0.06264595124821735,935,-13.189005,36.854706,Other,jaheim😶🥷,0.0,0,0,271
-13754.543427232435,0.12965721269864133,0,-65.91723,6.0145617,0,keyla,0.19230769230769232,0,5,25
-13679.543427229077,-0.052748108912225894,2,-44.274597,-10.860433,2,atumbem kosmos,0.009900990099009901,0,1,100
-13762.543427240144,0.5484604842382932,6,-53.832573,25.382332,6,emadalansary93,0.6111111111111112,0,11,17
-12300.543427228895,-0.06262371441940869,0,34.0385,-33.53823,0,sage rodriguez✍🏼💥💬📝🖊️,0.0,0,0,1479
-13351.543427228895,-0.06264306119679106,936,2.1609259,-18.535686,Other,rowan a. crump (she/they) 🏳️‍⚧️,0.0,0,0,428
-12774.543427228913,-0.061638404012311895,2,31.067574,24.239283,2,t'challa: the black panther facts,0.0009940357852882703,0,1,1005
-13639.543427229026,-0.05555616411084079,4,-37.006786,9.01708,4,chrisemu,0.0070921985815602835,0,1,140
-13773.543427236784,0.36592059921093106,937,-44.155575,38.623775,Other,jz,0.42857142857142855,0,3,6
3685.4565727711015,-0.06227219050344352,260,73.89848,-1.938938,Other,grubbs_33 🇺🇸,5.725409366769724e-05,0,1,17465
-13739.543427228895,-0.06265020348948788,938,-59.043926,-23.98823,Other,mcuspider,0.0,0,0,40
-12580.543427228957,-0.05929553531791842,939,26.236572,4.001045,Other,ben dackiw,0.0033333333333333335,0,4,1199
-12411.543427228895,-0.06262575770417504,163,29.722578,-28.3486,Other,z-herb,0.0,0,0,1368
-13354.543427229068,-0.05325344505920132,940,2.5396402,-17.578197,Other,zachreacts|🤎💛🩵|#standwithanimation,0.009389671361502348,0,4,425
-12799.543427228913,-0.06161353200502681,421,30.079817,29.87537,Other,obscuricom.bsky.social,0.0010193679918450561,0,1,980
-13679.543427230354,0.016558821780843405,2,-44.275684,-10.861756,2,atumbem kosmos,0.07920792079207921,0,8,100
-13741.543427228895,-0.06265024030542962,19,-59.820965,-22.197676,Other,dat_hispanic_guy,0.0,0,0,38
-13574.543427228984,-0.05779279724225581,2,-11.076806,-2.723987,2,only jesus saves.,0.0048543689320388345,0,1,205
-13327.543427228935,-0.06043511388672643,941,-0.41515473,-25.747429,Other,𝕰𝖓𝖊𝖒𝖞𝕴𝖓𝕭𝖔𝖇🎃(31st anniv. steelbook edit),0.002207505518763797,0,1,452
-12187.543427228906,-0.061993887928242335,11,38.855934,-34.223156,Other,notjustthesymptoms,0.0006277463904582549,0,1,1592
-12774.543427228913,-0.061638404012311895,2,31.067574,24.239283,2,t'challa: the black panther facts,0.0009940357852882703,0,1,1005
-12774.543427228913,-0.061638404012311895,2,30.321545,23.928366,2,t'challa: the black panther facts,0.0009940357852882703,0,1,1005
-12872.543427228915,-0.061532922192842156,942,26.700119,37.371925,Other,steven spruill,0.0011013215859030838,0,1,907
-13610.543427233226,0.17264628878581284,4,-24.69745,-9.667528,4,jay master,0.23529411764705882,2,38,169
-12695.543427228895,-0.06263098556790159,943,28.343075,12.918595,Other,"少年アムロ - thank you, mr. toriyama",0.0,0,0,1084
-13671.543427229402,-0.035126015967652344,422,-46.314064,-6.007944,Other,abab,0.027522935779816515,0,3,108
-12977.543427228895,-0.06263617661568639,0,14.824494,39.149723,0,marshal 5'11 iq 201,0.0,0,0,802
-12979.54342722894,-0.06013933453025484,31,14.686819,38.853527,Other,rockydrago/unvaccinated/trumpwon2020/trump2024/fkh,0.0024968789013732834,0,2,800
-13769.543427228895,-0.06265075572861392,0,-48.05519,34.003605,0,robert lafarge,0.0,0,0,10
-12822.543427228895,-0.06263332338020183,944,29.090712,33.614674,Other,ginalalabridgetta #watw,0.0,0,0,957
-13023.543427228895,-0.06263702338234632,945,12.001864,33.74043,Other,everythinglowery 🍿,0.0,0,0,756
-13726.54342723026,0.011424109888207454,11,-49.13094,-35.644093,Other,katie hart,0.07407407407407407,2,2,53
-13774.543427228895,-0.06265084776846827,1,-43.574924,40.020462,1,marvel,0.0,0,0,5
-12765.543427228913,-0.06164705245098551,423,30.193027,21.434671,Other,тσℓα 🐐🇳🇬,0.0009852216748768472,0,1,1014
-13716.543427228895,-0.06264978010615792,5,-40.517124,-39.47246,5,levi_exiled,0.0,0,0,63
-13743.543427230388,0.018430803959709724,111,-67.025566,-6.08318,Other,film critique,0.08108108108108109,0,3,36
-12962.543427228917,-0.061413406608592805,424,16.660816,40.39913,Other,bradley gerber,0.0012224938875305623,0,1,817
-13628.543427228895,-0.06264816020472153,946,-30.544542,3.4746575,Other,green armadillo,0.0,0,0,151
-3566.5434272288967,-0.06246293920184669,12,71.04909,7.7746577,Other,mr. america,0.0,0,0,10213
-9849.543427228895,-0.06257859648281097,0,50.51187,17.42977,0,dufour patrick,0.0,0,0,3930
-13756.543427246535,0.8956828169083405,947,-65.246956,8.636507,Other,😊nahyouremid😊#smashinatoms,0.9583333333333334,0,23,23
-13749.543427228895,-0.06265038756919657,61,-67.20953,0.0975876,Other,peter paker,0.0,0,0,30
-13185.543427228895,-0.06264000547362696,425,16.230078,-33.97407,Other,kevin white,0.0,0,0,594
-9549.543427228895,-0.06257307409155054,426,52.61452,19.674355,Other,tchalla_kings man,0.0,0,0,4230
-13763.543427229977,-0.0038271158690240253,427,-52.941902,26.506895,Other,harsh singh 😃,0.058823529411764705,0,1,16
-13097.543427228895,-0.06263838557219056,428,12.531521,24.226295,Other,laéna ᥫ᭡ || enhypen ver.,0.0,0,0,682
-13533.543427228895,-0.06264641144748906,0,-18.821012,21.32101,0,the autistic creative,0.0,0,0,246
-13378.543427230361,0.01695843183774673,429,4.5529485,-11.54729,Other,ben pavitt’s legacy of love fund,0.07960199004975124,5,27,401
-12914.543427228895,-0.0626350169135217,101,22.656504,40.524693,Other,john,0.0,0,0,865
-7367.543427228897,-0.06253290789911634,948,64.78584,17.125937,Other,tes,0.0,0,0,6412
-13478.543427228895,-0.0626453990090913,949,-4.054032,29.437988,Other,drank sinatra,0.0,0,0,301
-12866.543427228915,-0.06154004142720012,0,27.073982,36.862118,0,jason mclaughlin,0.0010940919037199124,0,1,913
-9632.54342722894,-0.06016380156740453,0,52.113617,18.917648,0,comic watch,0.0024108003857280617,5,5,4147
-11262.543427228895,-0.0626046069456476,0,47.282364,-4.1702437,0,kp kev the poet & teacher ☥ॐ ཨོཾ☯️💜☯️ཨོཾ ॐ☥,0.0,0,0,2517
-12591.543427228895,-0.0626290711389313,234,26.385132,4.740578,Other,disillusioned human!!!,0.0,0,0,1188
-13508.543427228962,-0.05896948065998206,950,-13.188999,36.854683,Other,eric trump,0.003676470588235294,0,1,271
-13459.543427228953,-0.05952978446013703,0,-1.2327858,20.1634,0,w,0.003115264797507788,0,1,320
-13611.543427229331,-0.03897920821596233,164,-25.231415,-9.075081,Other,jesse lane,0.023668639053254437,0,4,168
-13630.543427229753,-0.015981530353996597,87,-31.263159,5.0192165,Other,mavrel/kelarec,0.04666666666666667,0,7,149
-12774.54342722895,-0.05965033244173536,2,30.568966,24.63482,2,t'challa: the black panther facts,0.002982107355864811,0,3,1005
-13342.543427228895,-0.06264289552505324,7,0.7318566,-21.269503,Other,dj dylan,0.0,0,0,437
-12460.543427228895,-0.06262665969474758,65,28.038908,-25.434155,Other,zolanski (fan),0.0,0,0,1319
-12083.543427228906,-0.06203044469821587,4,43.351585,-31.604555,4,swezzy,0.0005892751915144372,0,1,1696
-12714.543427229395,-0.03542683250508917,4,28.849861,14.544969,4,izaiah reed,0.027204502814258912,0,29,1065
-13375.543427229122,-0.05029782397574622,951,4.3520374,-12.312635,Other,armon williams,0.012345679012345678,1,4,404
